,tweet_id,text,relevance,viewpoint
23549,1254842061011869696,@MPhippsEvans @Martinistirdup @GOPChairwoman @DLoesch He listened to the experts except when the WHO told him not to put a travel ban on would send the wrong message. He did go against them and put it on. Reporters and Dems called him a racist. Guess what saved thousands of lives. That made them more hateful,no,counter
23550,1257099987529457665,"@RUMINT79 @SenSanders Healthcare is a right, therefore gov should fund. Why not guns?",no,none
23551,1255201759624155138,@katenorman73 my heart is melting 😍😍😍😍,no,none
23552,1255264326560161793,"@Sandykimberly_ @YourStepFather_ Seems like we’re all on the same page, Bukele is changing El Salvador for the better. We are long overdue for a rejuvenation and for the first time someone is actually trying",no,none
23553,1255171394737967104,"Are you feel a little extra today? Here's a bonus call to action: sign up for vote by mail! It's new in Pennsylvania and makes voting so much easier. Go to https://t.co/Iwf3hmwYkR to sign up.
(And remember we will do all of this together on our zoom call tonight. DM us for info.)",no,none
23554,1255259107449360384,@mobycat6969 @LindaTraitz Stop the madness! Let’s get back to work!!!,no,none
23555,1255574006717022208,"@maiterios_rios @_ReaalAmerican_ @GOPChairwoman @realDonaldTrump Great for delaying testing for two months, letting the #TrumpVirus spread unchecked?   His irresponsible rhetoric led to the #TrumpCrash, and now we are living with the #TrumpPandemic.

It takes a special kind of stupid to think that literally anyone couldn't have done it better.",no,counter
23556,1255485706606174209,"@SherryT17 @TopGeeknj @kaledrina @redsteeze Sent by order of their governor, foolish indeed. Did you see the one where two patients arrived with their necessities and five body bags for the nursing home?",no,none
23557,1252283305891782656,,no,none
23558,1255266134795960321,@OliverStrawhat @karen_rose17 @nytimes Nah I’ll pass,no,none
23559,1255102035323580423,,no,none
23560,1255300299323031553,@duty2warn Except he never fixes things; he destroys things #EverythingTrumpTouchesDies,no,none
23561,1254942806457475073,@denverpost How do we give money to help these students to help pay for the internet access they need?,no,none
23562,1255254568969134087,@iheartmindy Good luck Mindy from Arizona 💥🇺🇸💥🦅,no,none
23563,1255584041052635137,@TheRickWilson That dad's jammies mask is 150% fashion.,no,none
23564,1255180025843892227,"A little hint about who the surprise guest will be for @JoeBiden's 3pm ET town hall today:

(She's excited.) https://t.co/iGHo6a6G1s",no,none
23565,1255552697706713089,"@girlsreallyrule If he was democrat, would be out a long time ago....why can’t we stop him ?",no,none
23566,1255169986559201282,U CAN AFFORD ALL OF THIS IF YOU CAN AFFORD THE SEX TRADE (AND GETTING $$$ FROM PUTIN-WHOSE ALSO LOSING PPL BY THE TON)-ALL OF U ARE STILL MAKING MONEY-AND TRUST US - U R ABOUT TO HAVE A FULL REVOLT ON YOUR HANDS - EVEN FROM THOSE WHO VOTED FOR YOU - HATE U NOW CUZ U R,no,none
23567,1440853822746894339,@rebelllkelll @DaltonReport I dont either. I'll kill over mine but apparently some ppl will just take cash or credit cards... its heartbreaking and they deserve better. Me and my sister both experienced that hell as kids due to a male babysitter when my dad was stationed in korea.. I'll be damned if mine do,no,none
23568,1255484660945227783,@Title9Jen @SusanKBradford @AdamSerwer @matthewamiller 😡😡😡,no,none
23569,1257735943676706823,@reeeealllllyyy @BenAlas1 @AOC I am gonna miss White people! They destroyed the planet caused 2 world wars created HIV/AIDS and countless deaths from man made cancer! What are we go to do without White people? Better have a White baby quick! Before it’s too late!,no,none
23570,1255253217862127616,,no,none
23571,1256229628743688192,@rogggs00 @dbongino @BilldeBlasio @realDonaldTrump @FoxNews @OANN https://t.co/BFKAHtdFSL,no,none
23572,1256297968166031360,"@DalJeanis @RandolphDuke7 @chrislhayes @34bps I'm not sure I understand you. When ""democrats"" merely repeat what our ""dear leader"" el trumpisto has said clearly, and it's on tape, do you really think they're being inaccurate?

Very Orwellian of you - double plus ungood...",no,none
23573,1255254069171695621,@JoeySalads As a Democrat wow it be the quickest way to see what Democrats were about there state or party line...it actually evil genius type crap,no,none
23574,1255457595307053056,"@cenkuygur No, come back and take me with you. PLEASE?? It’s gotta be better than this crap.",no,none
23575,1256104008424587264,@drmasri @Qthenarratives @GeorgePapa19 That’s a negative. Research it first. Even the process of making vaccines kills lives. Aborted babies are the basis of the vaccine process. Look up WI38 and MRC-5. Hundreds of babies used for vaccines. And that’s not even getting into the harm they do. Tip of the iceberg.,no,none
23576,1255264590331555840,@shougalnoaimi happy birthday ❤️❤️,no,none
23577,1255597659093491712,,no,none
23578,1257814253483982849,,no,none
23579,1350491616851714059,@MathewJshow @realDonaldTrump You checking to see if you popped up on the posters?,no,none
23580,1255152748107988996,@LATiffani1 😂🤣😂🤣😂🤣👍🏼👍🏼👍🏼🥂🥂🥂,not english,NA
23581,1258456389816586240,@wizkidayo Boss,no,none
23582,1255605303514746881,@joicehasselmann https://t.co/bbMiLRDHEr,no,none
23583,1255476554559295488,@BMcdungus @SenSchumer And Joe Biden say ... Trump fucking Trump fuckers are running this country.  Word Intercourse,no,none
23584,1255687029221986305,"@davellaneda77 Igual paso con Cristaldo, para algo existe la justicia, hasta tanto tienen derecho a seguir trabajando....está perfecto la perimetral.....pero banquen loco",not english,NA
23585,1255402416079585281,@SenFeinstein Yeah they should let them all go back to their home country!!,yes,none
23586,1300192350803603456,,no,none
23587,1349749892353290241,@DeeLattes @JesusNarrowWay @JoeBiden I doubt she wants it.,no,none
23588,1255495582027788289,"@NebraskaMegan Columbine, Shady Hook, VTech, countless others. But yeah, election night 2016 was THAT bad.",no,none
23589,1266119983907602434,"@MyRemedy_2 @FlyThaiMMA Funny, your racist black Obama sure seems homey w/your enemy. Think they coordinated thr ties? https://t.co/b0geNWv676",no,none
23590,1255644367911444481,@nmaiisarah @_nabilarazali Tq bebi 🥺❤️,not english,NA
23591,1265807017039577090,"@MeMysel05558804 @cellardoorstep @JackPosobiec @DiamondandSilk @OANN It means nothing, yet here you are explaining yourself. You ask how you lost tells me everything I need to know about you. Be honest, 9th, or 10th grade when you dropped out of school? Make me move along, chump. 'Little person."" Your anger pleases me, peasant.",no,none
23592,1255169985728651269,"PRESIDENT - U R ILLEGITIMATE AND U WILL NEVER MAKE IT - U HAVE WILLIAM BARR VIOLATING OUR CONSTITUTION - I DON'T SUPPOSE @SCOTUS CAN DO ANYTHING ABOUT THAT - BECAUSE YOU'RE ABOUT TO BE HIT WITH A CLASS-ACTION LAWSUIT FOR NOT ACTING SOONER, FOR FUNERALS, FOR HOSPITAL BILLS -",yes,diagnostic
23593,1255144992013553666,,no,none
23594,1255214737425563650,,no,none
23595,1255636737918824449,"@Sandykimberly_ @gwetchenn Yk maybe if your own life, your family’s, everyone you love lives were put at risk you too would do the same? If u ever actually take the time to listen to the majority of those people incarcerated you would know they had no choice",yes,none
23596,1255304104047448066,,no,none
23597,1255299581526581248,"Collins: ""Credits must be sent to UCs by July 1st, not July 31st. What about seniors with NC. Policy puts them at risk of not completing their requirements""
Khanna replies UCs may provide guidance of an extension—not confirmed",no,none
23598,1255242357496217602,"@jaysbookman Oh and Kentucky loses the Army bases, just because of Mitch.",no,none
23599,1265644409426673665,@MeMysel05558804 @cellardoorstep @JackPosobiec @DiamondandSilk @OANN You lost here... You bring up their followers as if it means something. Are you one of those people who require validation from strangers to validate your pathetic existence? 2.3 million dollars is a shithole where I live. Nothing in your comment says successful.,no,none
23600,1255119658979594245,,no,none
23601,1254528426603511809,"@DomoWarren @ShahirSaleheen 100% agree, they voted against statehood tho",no,none
23602,1254145901007962113,@jackremmington @FuckTaylorrr,no,none
23603,1256045397333639173,"@FAIRImmigration @Starbucks WHY should Starbucks hire American when TRUMP hires ILLEGAL IMMIGRANTS??
And he often refuses to pay them!!
Hire the individuals who do the best job. They all pay taxes!",yes,diagnostic
23604,1266115201490804736,@rahnoj @HeleneC20 @jebeess34 @oypy2020 @Z51vett https://t.co/ICB5F8lgAU,no,none
23605,1256603849021968384,@SenSchumer There is light at the end of the tunnel...you're old.,no,none
23606,1255284557613600768,@jaysbookman @OmeyDaHomey There's a pretty big difference between blackmailing states into passing legislation and demanding states adhere to laws already on the books.,no,none
23607,1255251154788855808,,no,none
23608,1262808053495316481,@Raydendafridge @drmasri @Qthenarratives @GeorgePapa19 @realDonaldTrump 🤣,no,none
23609,1255753136498565121,@blue_topaz6039 初めてリプするんですけどいいですよね！ひまわりのメロディ！あのリズムが好きです！,not english,NA
23610,1255859902498639877,@dr_korsan Dimyata pirince giderken evdeki bulgurdan olmak,not english,NA
23611,1255935561463988225,"@marthamcgillic1 @sandynigeluca @CNN I am a working parent and had my kids in childcare and go to public school, so not sure what you mean. I want them to finish the year together, have graduation and prom, how does that make me so bad?",no,none
23612,1256677230840872961,@Barnes_Law Add Ohio,no,none
23613,1255181690076626944,@MrWilsonTeach https://t.co/IAxop7PhTk,no,none
23614,1255985304722444295,"@ryanwal41031538 @WTHRcom So uproot your family, take your kids out of their schools and away from their friends and you and your wife quit your jobs to move to another state? BC your state govt wants to not criminalize humans looking for a better life?",no,counter
23615,1255283219597086722,"@timetoact2 @Larryputt @master_grunt @Lawsen_Webb @StopBreakingLaw @thedude77 @TOMRJZSR @Co50072057Grey @FrankPayton13 @OxmanMartin @OneMinPsychic @HerbertStehberg @StillFreeSCOTTY @tbeaux29 @Una_Alta_Volta @WattzzD @PlanoJoey @BourdinFred @WhimsicalMeToo @smakr61 @SgtBenClark @KeecoWang5 May not be a problem

26 million have no jobs. Almost every American got a taste of money for nothing, at least $1200 bucks.

The Democrat nominee only has to offer a guaranteed universal basic income, say $2000 a month, working  or not.

All it takes is a 2% swing to Dems FL/TX",no,none
23616,1255764005429211143,@Pepsiiimannn @Glohan22 @TheFooCommunity I think they’re called Spaniards but don’t quote me on that,no,none
23617,1255664105815490563,@charliekirk11 You realize by taking this stand you are hurting Americans.  Does that seem American to you?,no,none
23618,1255137084735516675,"Politico expresses ""regret"" that it ""fell short"" when it falsely reported that President Trump owes money to the Bank of China. 

Does Joe Biden regret pushing this lie on TV yesterday?
https://t.co/f1dn0fZVJD",no,none
23619,1255482140457873419,"@FafnerDeUrsine @brokemoke_04 Again you conflate. Why can’t socialists &amp; #TDS sufferers be honest with what he says? It is because what he said was correct about some of the illegals like MS13 &amp; the cartels, which is what he meant &amp; you know it. Stop lying to yourself &amp; we can have an honest convo.",yes,diagnostic
23620,1255362074705887233,@ChuckCallesto Go to Hell!!,no,none
23621,1255650167526772736,@RiskyPuppet @Polodownlucky @giveemHELums @AdamSchefter Yes as examples of how just because the constitution said we were created as equal doesn’t Mean we were treated as such.,no,none
23622,1253383386149859333,"@RikMehta_NJ Cory Booker is in a Big Doodoo

I will contribute to Dr. Rik Mehta",no,none
23623,1257436086478999553,"@chrissyteigen Cover it with llama paste, and then let us know if it helped because we have no idea.",no,none
